"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","03 Sep 2010","5486.30","5510.40","5473.65","5479.40"
"NIFTY 50","02 Sep 2010","5471.90","5513.95","5471.85","5486.15"
"NIFTY 50","01 Sep 2010","5403.05","5478.60","5403.05","5471.85"
"NIFTY 50","31 Aug 2010","5413.55","5413.90","5348.90","5402.40"
"NIFTY 50","30 Aug 2010","5408.90","5469.00","5390.35","5415.45"
"NIFTY 50","27 Aug 2010","5489.60","5495.20","5391.95","5408.70"
"NIFTY 50","26 Aug 2010","5462.10","5486.55","5454.70","5477.90"
"NIFTY 50","25 Aug 2010","5505.30","5506.15","5452.55","5462.35"
"NIFTY 50","24 Aug 2010","5541.10","5547.25","5488.45","5505.10"
"NIFTY 50","23 Aug 2010","5531.15","5549.80","5519.40","5543.50"
"NIFTY 50","20 Aug 2010","5540.80","5546.60","5513.35","5530.65"
"NIFTY 50","19 Aug 2010","5478.25","5544.70","5478.10","5540.20"
"NIFTY 50","18 Aug 2010","5416.25","5487.95","5416.25","5479.15"
"NIFTY 50","17 Aug 2010","5422.15","5443.55","5408.80","5414.15"
"NIFTY 50","16 Aug 2010","5452.10","5465.25","5397.40","5418.30"
"NIFTY 50","13 Aug 2010","5420.65","5476.50","5415.50","5452.10"
"NIFTY 50","12 Aug 2010","5418.70","5431.10","5372.45","5416.45"
"NIFTY 50","11 Aug 2010","5460.70","5474.60","5412.00","5420.60"
"NIFTY 50","10 Aug 2010","5486.80","5491.45","5445.35","5460.70"
"NIFTY 50","09 Aug 2010","5439.80","5492.30","5433.25","5486.15"
"NIFTY 50","06 Aug 2010","5448.25","5471.90","5431.35","5439.25"
"NIFTY 50","05 Aug 2010","5470.15","5487.15","5443.10","5447.10"
"NIFTY 50","04 Aug 2010","5441.35","5481.90","5428.40","5467.85"
"NIFTY 50","03 Aug 2010","5432.50","5459.20","5426.40","5439.55"
"NIFTY 50","02 Aug 2010","5369.55","5438.85","5351.30","5431.65"
"NIFTY 50","30 Jul 2010","5408.40","5413.25","5349.20","5367.60"
"NIFTY 50","29 Jul 2010","5397.85","5415.85","5381.55","5408.90"
"NIFTY 50","28 Jul 2010","5436.10","5447.85","5386.25","5397.55"
"NIFTY 50","27 Jul 2010","5420.20","5450.95","5407.20","5430.60"
"NIFTY 50","26 Jul 2010","5446.55","5466.25","5409.20","5418.60"
"NIFTY 50","23 Jul 2010","5441.90","5477.50","5435.15","5449.10"
"NIFTY 50","22 Jul 2010","5399.15","5447.15","5372.20","5441.95"
"NIFTY 50","21 Jul 2010","5368.85","5409.10","5368.85","5399.35"
"NIFTY 50","20 Jul 2010","5387.00","5416.45","5353.60","5368.00"
"NIFTY 50","19 Jul 2010","5392.70","5409.10","5361.50","5386.45"
"NIFTY 50","16 Jul 2010","5376.65","5401.35","5374.40","5393.90"
"NIFTY 50","15 Jul 2010","5387.10","5399.20","5360.60","5378.75"
"NIFTY 50","14 Jul 2010","5402.00","5453.45","5371.70","5386.15"
"NIFTY 50","13 Jul 2010","5370.20","5406.20","5357.85","5400.65"
"NIFTY 50","12 Jul 2010","5352.25","5402.70","5351.60","5383.00"
"NIFTY 50","09 Jul 2010","5297.20","5359.05","5297.20","5352.45"
"NIFTY 50","08 Jul 2010","5242.00","5320.50","5242.00","5296.85"
"NIFTY 50","07 Jul 2010","5293.10","5296.75","5233.45","5241.10"
"NIFTY 50","06 Jul 2010","5236.10","5297.45","5231.50","5289.05"
"NIFTY 50","05 Jul 2010","5237.00","5252.75","5225.85","5235.90"
"NIFTY 50","02 Jul 2010","5251.25","5277.25","5225.60","5237.10"
"NIFTY 50","01 Jul 2010","5312.05","5312.55","5232.10","5251.40"
"NIFTY 50","30 Jun 2010","5254.25","5320.35","5210.00","5312.50"
"NIFTY 50","29 Jun 2010","5333.55","5334.15","5235.80","5256.15"
"NIFTY 50","28 Jun 2010","5271.10","5339.45","5270.75","5333.50"
"NIFTY 50","25 Jun 2010","5320.50","5320.50","5259.90","5269.05"
"NIFTY 50","24 Jun 2010","5323.25","5348.30","5284.55","5320.60"
"NIFTY 50","23 Jun 2010","5316.15","5333.30","5288.15","5323.15"
"NIFTY 50","22 Jun 2010","5353.95","5354.35","5311.05","5316.55"
"NIFTY 50","21 Jun 2010","5266.50","5366.75","5266.50","5353.30"
"NIFTY 50","18 Jun 2010","5274.95","5302.30","5245.50","5262.60"
"NIFTY 50","17 Jun 2010","5233.65","5285.55","5206.55","5274.85"
"NIFTY 50","16 Jun 2010","5225.05","5255.65","5214.90","5233.35"
"NIFTY 50","15 Jun 2010","5201.30","5231.45","5171.05","5222.35"
"NIFTY 50","14 Jun 2010","5120.15","5201.25","5120.15","5197.70"
"NIFTY 50","11 Jun 2010","5078.75","5139.05","5078.75","5119.35"
"NIFTY 50","10 Jun 2010","4999.60","5085.20","4997.60","5078.60"
"NIFTY 50","09 Jun 2010","4985.05","5050.60","4980.10","5000.30"
"NIFTY 50","08 Jun 2010","5036.70","5071.35","4967.30","4987.10"
"NIFTY 50","07 Jun 2010","5132.95","5132.95","5004.25","5034.00"
"NIFTY 50","04 Jun 2010","5112.60","5147.90","5091.60","5135.50"
"NIFTY 50","03 Jun 2010","5020.15","5125.70","5020.15","5110.50"
"NIFTY 50","02 Jun 2010","4970.75","5031.20","4967.05","5019.85"
"NIFTY 50","01 Jun 2010","5086.25","5086.95","4961.05","4970.20"
"NIFTY 50","31 May 2010","5076.10","5097.60","5038.55","5086.30"
"NIFTY 50","28 May 2010","5005.60","5077.25","5005.60","5066.55"
"NIFTY 50","27 May 2010","4915.15","5016.60","4897.60","5003.10"
"NIFTY 50","26 May 2010","4807.30","4925.45","4807.30","4917.40"
"NIFTY 50","25 May 2010","4945.30","4946.60","4786.45","4806.75"
"NIFTY 50","24 May 2010","4944.30","5029.55","4923.45","4943.95"
"NIFTY 50","21 May 2010","4946.70","4946.70","4842.30","4931.15"
"NIFTY 50","20 May 2010","4924.30","4980.25","4924.30","4947.60"
"NIFTY 50","19 May 2010","5065.10","5065.10","4908.15","4919.65"
"NIFTY 50","18 May 2010","5059.55","5105.20","5024.25","5066.20"
"NIFTY 50","17 May 2010","5093.90","5094.55","4966.25","5059.90"
"NIFTY 50","14 May 2010","5180.55","5192.75","5070.95","5093.50"
"NIFTY 50","13 May 2010","5157.55","5212.70","5147.95","5178.90"
"NIFTY 50","12 May 2010","5133.75","5172.85","5098.80","5156.65"
"NIFTY 50","11 May 2010","5189.75","5206.70","5126.50","5136.15"
"NIFTY 50","10 May 2010","5026.60","5203.30","5026.60","5193.60"
"NIFTY 50","07 May 2010","5072.30","5085.65","4984.60","5018.05"
"NIFTY 50","06 May 2010","5124.40","5124.90","5037.75","5090.85"
"NIFTY 50","05 May 2010","5148.35","5148.35","5056.50","5124.90"
"NIFTY 50","04 May 2010","5223.90","5250.15","5134.85","5148.50"
"NIFTY 50","03 May 2010","5278.40","5278.70","5210.05","5222.75"
"NIFTY 50","30 Apr 2010","5254.20","5294.80","5254.20","5278.00"
"NIFTY 50","29 Apr 2010","5215.25","5264.75","5214.80","5254.15"
"NIFTY 50","28 Apr 2010","5308.20","5308.25","5202.45","5215.45"
"NIFTY 50","27 Apr 2010","5322.10","5330.55","5301.40","5308.35"
"NIFTY 50","26 Apr 2010","5299.35","5342.35","5299.35","5322.45"
"NIFTY 50","23 Apr 2010","5269.65","5311.05","5269.65","5304.10"
"NIFTY 50","22 Apr 2010","5248.60","5331.80","5221.10","5269.35"
"NIFTY 50","21 Apr 2010","5230.30","5266.30","5230.30","5244.90"
"NIFTY 50","20 Apr 2010","5208.30","5257.25","5208.30","5230.10"
"NIFTY 50","19 Apr 2010","5279.05","5279.05","5160.90","5203.65"
"NIFTY 50","16 Apr 2010","5273.40","5283.05","5237.55","5262.60"
"NIFTY 50","15 Apr 2010","5323.30","5373.15","5265.30","5273.60"
"NIFTY 50","13 Apr 2010","5340.85","5356.50","5301.70","5322.95"
"NIFTY 50","12 Apr 2010","5354.15","5382.15","5324.90","5339.70"
"NIFTY 50","09 Apr 2010","5302.40","5377.45","5302.25","5361.75"
"NIFTY 50","08 Apr 2010","5376.30","5383.65","5290.25","5304.45"
"NIFTY 50","07 Apr 2010","5365.70","5399.65","5345.05","5374.65"
"NIFTY 50","06 Apr 2010","5369.65","5388.65","5351.70","5366.00"
"NIFTY 50","05 Apr 2010","5291.40","5377.55","5291.40","5368.40"
"NIFTY 50","01 Apr 2010","5249.20","5298.60","5249.20","5290.50"
"NIFTY 50","31 Mar 2010","5260.40","5293.90","5235.15","5249.10"
"NIFTY 50","30 Mar 2010","5302.95","5325.00","5251.35","5262.45"
"NIFTY 50","29 Mar 2010","5283.90","5329.55","5242.15","5302.85"
"NIFTY 50","26 Mar 2010","5260.55","5293.75","5260.55","5282.00"
"NIFTY 50","25 Mar 2010","5225.30","5267.30","5202.95","5260.40"
"NIFTY 50","23 Mar 2010","5205.85","5243.60","5193.40","5225.30"
"NIFTY 50","22 Mar 2010","5260.95","5260.95","5187.05","5205.20"
"NIFTY 50","19 Mar 2010","5246.80","5269.95","5237.10","5262.80"
"NIFTY 50","18 Mar 2010","5232.55","5255.65","5214.40","5245.90"
"NIFTY 50","17 Mar 2010","5198.45","5260.50","5177.15","5231.90"
"NIFTY 50","16 Mar 2010","5128.95","5209.25","5125.70","5198.10"
"NIFTY 50","15 Mar 2010","5134.45","5151.05","5101.20","5128.90"
"NIFTY 50","12 Mar 2010","5131.80","5158.10","5122.10","5137.00"
"NIFTY 50","11 Mar 2010","5116.35","5152.60","5102.10","5133.40"
"NIFTY 50","10 Mar 2010","5101.60","5137.40","5092.05","5116.25"
"NIFTY 50","09 Mar 2010","5121.05","5131.80","5094.35","5101.50"
"NIFTY 50","08 Mar 2010","5092.15","5147.10","5092.15","5124.00"
"NIFTY 50","05 Mar 2010","5080.55","5118.65","5068.05","5088.70"
"NIFTY 50","04 Mar 2010","5096.95","5096.95","5049.00","5080.25"
"NIFTY 50","03 Mar 2010","5015.80","5093.25","5015.10","5088.10"
"NIFTY 50","02 Mar 2010","4935.60","5029.45","4935.35","5017.00"
"NIFTY 50","26 Feb 2010","4858.50","4992.00","4858.45","4922.30"
"NIFTY 50","25 Feb 2010","4859.00","4880.15","4835.60","4859.75"
"NIFTY 50","24 Feb 2010","4869.55","4880.55","4834.65","4858.60"
"NIFTY 50","23 Feb 2010","4856.60","4884.10","4833.15","4870.05"
"NIFTY 50","22 Feb 2010","4849.35","4912.05","4845.90","4856.40"
"NIFTY 50","19 Feb 2010","4887.30","4887.30","4805.55","4844.90"
"NIFTY 50","18 Feb 2010","4915.10","4922.05","4873.70","4887.75"
"NIFTY 50","17 Feb 2010","4858.65","4929.70","4857.60","4914.00"
"NIFTY 50","16 Feb 2010","4801.80","4880.00","4791.35","4855.75"
"NIFTY 50","15 Feb 2010","4827.90","4845.60","4783.90","4801.95"
"NIFTY 50","11 Feb 2010","4757.25","4843.80","4757.25","4826.85"
"NIFTY 50","10 Feb 2010","4793.00","4826.85","4748.10","4757.20"
"NIFTY 50","09 Feb 2010","4760.55","4810.40","4739.35","4792.65"
"NIFTY 50","08 Feb 2010","4755.35","4799.05","4675.40","4760.40"
"NIFTY 50","06 Feb 2010","4712.75","4768.15","4712.75","4757.25"
"NIFTY 50","05 Feb 2010","4819.65","4827.00","4692.35","4718.65"
"NIFTY 50","04 Feb 2010","4931.30","4931.30","4832.35","4845.35"
"NIFTY 50","03 Feb 2010","4831.00","4949.15","4831.00","4931.85"
"NIFTY 50","02 Feb 2010","4907.85","4951.15","4814.10","4830.10"
"NIFTY 50","01 Feb 2010","4882.05","4918.80","4827.15","4899.70"
"NIFTY 50","29 Jan 2010","4866.15","4893.70","4766.00","4882.05"
"NIFTY 50","28 Jan 2010","4863.00","4929.90","4824.95","4867.25"
"NIFTY 50","27 Jan 2010","5008.50","5008.50","4833.05","4853.10"
"NIFTY 50","25 Jan 2010","5034.55","5035.70","4983.05","5007.90"
"NIFTY 50","22 Jan 2010","5094.15","5094.15","4954.85","5036.00"
"NIFTY 50","21 Jan 2010","5220.20","5220.35","5085.45","5094.15"
"NIFTY 50","20 Jan 2010","5226.10","5256.70","5201.40","5221.70"
"NIFTY 50","19 Jan 2010","5274.20","5287.80","5218.65","5225.65"
"NIFTY 50","18 Jan 2010","5253.65","5292.50","5228.95","5274.85"
"NIFTY 50","15 Jan 2010","5259.90","5279.85","5242.45","5252.20"
"NIFTY 50","14 Jan 2010","5234.50","5272.85","5232.50","5259.90"
"NIFTY 50","13 Jan 2010","5212.60","5239.20","5169.55","5233.95"
"NIFTY 50","12 Jan 2010","5251.10","5300.50","5200.95","5210.40"
"NIFTY 50","11 Jan 2010","5263.80","5287.20","5227.80","5249.40"
"NIFTY 50","08 Jan 2010","5264.25","5276.75","5234.70","5244.75"
"NIFTY 50","07 Jan 2010","5281.80","5302.55","5244.75","5263.10"
"NIFTY 50","06 Jan 2010","5278.15","5310.85","5260.05","5281.80"
"NIFTY 50","05 Jan 2010","5277.15","5288.35","5242.40","5277.90"
"NIFTY 50","04 Jan 2010","5200.90","5238.45","5167.10","5232.20"
